county,sub_name,item,season,yield
MIGORI,AWENDO,Cassava,Short Rains,9.11321585
MIGORI,KURIA EAST,Cassava,Short Rains,7.25823387
MIGORI,KURIA WEST,Cassava,Long Rains,1.8999
MIGORI,NYATIKE,Cassava,Long Rains,2.65913343
MIGORI,RONGO,Cassava,Long Rains,9.883751898
MIGORI,SUNA EAST,Cassava,Short Rains,1.36814926
MIGORI,SUNA WEST,Cassava,Short Rains,12.99796711
MIGORI,URIRI,Cassava,Short Rains,11.415887
KISII,ETAGO,Cassava,Long Rains,5.49996486
KISII,GUCHA,Cassava,Long Rains,3.298454416
KISII,GUCHASOUTH,Cassava,Long Rains,3.43714843
KISII,KENYENYA,Cassava,Long Rains,2.58538941
KISII,KISII CENTRAL,Cassava,Long Rains,1.62327189
KISII,KISII SOUTH,Cassava,Long Rains,2.189587965
KISII,KITUTU CENTRAL,Cassava,Long Rains,2.38874263
KISII,MARANI,Cassava,Short Rains,3.358127548
KISII,MASABA SOUTH,Cassava,Short Rains,1.695248
KISII,NYAMACHE,Cassava,Short Rains,0.721231475
KISII,SAMETA,Cassava,Short Rains,3.6624652
NYAMIRA,BORABU,Cassava,Short Rains,5.1937974
NYAMIRA,MANGA,Cassava,Long Rains,2.46398683
NYAMIRA,MASABANORTH,Cassava,Long Rains,3.6386951
NYAMIRA,NYAMIRA NORTH,Cassava,Long Rains,4.55175644
NYAMIRA,NYAMIRA SOUTH,Cassava,Long Rains,2.492669
KWALE,KINANGO,Sweet.Potatoes,Long Rains,3.8157328
KWALE,LUNGALUNGA,Sweet.Potatoes,Long Rains,0.986893686
KWALE,MATUGA,Sweet.Potatoes,Long Rains,1.95843164
KWALE,MSAMBWENI,Sweet.Potatoes,Long Rains,0.99533159
KWALE,SAMBURU,Sweet.Potatoes,Long Rains,1.578693129
KILIFI,CHONYI,Sweet.Potatoes,Long Rains,2.29751973
KILIFI,GANZE,Sweet.Potatoes,Long Rains,0.712788979
KILIFI,KALOLENI,Sweet.Potatoes,Long Rains,2.7934131
KILIFI,KAUMA,Sweet.Potatoes,Long Rains,0.93929627
KILIFI,KILIFI NORTH,Sweet.Potatoes,Long Rains,0.62722167
KILIFI,KILIFI SOUTH,Sweet.Potatoes,Long Rains,0.524311737
KILIFI,MAGARINI,Sweet.Potatoes,Long Rains,0.3676
KILIFI,MALINDI,Sweet.Potatoes,Long Rains,0.217622327
KILIFI,RABAI,Sweet.Potatoes,Long Rains,5.111471995
TANA.RIVER,TANA DELTA,Sweet.Potatoes,Long Rains,0.189822553
TANA.RIVER,TANA NORTH,Sweet.Potatoes,Long Rains,0.4895617
TANA.RIVER,TANA RIVER,Sweet.Potatoes,Long Rains,0.8884589
LAMU,LAMU EAST,Sweet.Potatoes,Long Rains,0.31719184
LAMU,LAMU WEST,Sweet.Potatoes,Long Rains,0.34872633
LAMU,TAITA TAVETA,Sweet.Potatoes,Long Rains,0.411738266
LAMU,MWATATE,Sweet.Potatoes,Long Rains,0.974148579
LAMU,TAITA,Sweet.Potatoes,Long Rains,1.227334991
LAMU,TAVETA,Sweet.Potatoes,Long Rains,0.12261554
LAMU,VOI,Sweet.Potatoes,Long Rains,0.79834182
MANDERA,MARSABIT,Sweet.Potatoes,Long Rains,0.15965239
MANDERA,MARSABIT CENTRAL,Sweet.Potatoes,Long Rains,0.23119261
MANDERA,MARSABIT NORTH,Sweet.Potatoes,Long Rains,0.16986911
MANDERA,MOYALE,Sweet.Potatoes,Long Rains,0.136891911
MERU,BUURI EAST,Sweet.Potatoes,Long Rains,0.352485641
MERU,BUURI WEST,Sweet.Potatoes,Long Rains,0.234924252
MERU,IGEMBE CENTRAL,Sweet.Potatoes,Long Rains,0.35641512
MERU,IGEMBE NORTH,Sweet.Potatoes,Short Rains,0.259227793
MERU,IGEMBE SOUTH,Sweet.Potatoes,Long Rains,0.27458953
MERU,IMENTI NORTH,Sweet.Potatoes,Short Rains,0.369672
MERU,IMENTI SOUTH,Sweet.Potatoes,Short Rains,0.9534941
MERU,MERU CENTRAL,Sweet.Potatoes,Short Rains,0.14483377
MERU,TIGANIA CENTRAL,Sweet.Potatoes,Long Rains,0.29855831
MERU,TIGANIA EAST,Sweet.Potatoes,Long Rains,0.21688928
MERU,TIGANIA WEST,Sweet.Potatoes,Long Rains,0.53499891
MERU,MT  KENYA FOREST,Sweet.Potatoes,Long Rains,0.13815195
NYANDARUA,KINANGOP,Sweet.Potatoes,Long Rains,0.5891648
NYANDARUA,NYANDARUA SOUTH,Sweet.Potatoes,Long Rains,0.7751198
NYANDARUA,MIRANGINE,Sweet.Potatoes,Long Rains,0.68298281
NYANDARUA,KIPIPIRI,Sweet.Potatoes,Long Rains,0.184426957
NYANDARUA,NYANDARUA CENTRAL,Sweet.Potatoes,Long Rains,0.4242264
NYANDARUA,NYANDARUA WEST,Sweet.Potatoes,Long Rains,0.575324373
NYANDARUA,NYANDARUA NORTH,Sweet.Potatoes,Long Rains,0.187418116
NYERI,TETU,Sweet.Potatoes,Long Rains,2.9172925
NYERI,KIENI EAST,Sweet.Potatoes,Long Rains,0.17414472
NYERI,KIENI WEST,Sweet.Potatoes,Long Rains,0.3253756
NYERI,MATHIRA EAST,Sweet.Potatoes,Long Rains,0.427872994
NYERI,MATHIRA WEST,Sweet.Potatoes,Long Rains,0.733261971
NYERI,NYERI SOUTH,Sweet.Potatoes,Long Rains,1.912499117
NYERI,MUKURWEINI,Sweet.Potatoes,Long Rains,1.862134393
NYERI,NYERI CENTRAL,Sweet.Potatoes,Long Rains,1.12932596
NYERI,ABERDARE FOREST,Sweet.Potatoes,Long Rains,0.5
KIRINYAGA,KIRINYAGA CENTRAL,Sweet.Potatoes,Long Rains,0.39465646
KIRINYAGA,KIRINYAGA EAST,Sweet.Potatoes,Long Rains,0.48599723
KIRINYAGA,KIRINYAGA WEST,Sweet.Potatoes,Long Rains,0.6633596
KIRINYAGA,MWEA EAST,Sweet.Potatoes,Long Rains,0.173363932
KIRINYAGA,MWEA WEST,Sweet.Potatoes,Long Rains,0.1692193
KIRINYAGA,MURANGA,Sweet.Potatoes,Long Rains,1.978751173
KIRINYAGA,MURANGA EAST,Sweet.Potatoes,Long Rains,1.693134526
KIRINYAGA,KANGEMA,Sweet.Potatoes,Long Rains,4.56816581
KIRINYAGA,MATHIOYA,Sweet.Potatoes,Long Rains,2.679979849
KIRINYAGA,KAHURO,Sweet.Potatoes,Long Rains,3.368281867
KIRINYAGA,MURANGA SOUTH,Sweet.Potatoes,Long Rains,1.24269458
KIRINYAGA,GATANGA,Sweet.Potatoes,Long Rains,1.4396759
KIRINYAGA,KIGUMO,Sweet.Potatoes,Long Rains,2.186247666
KIRINYAGA,KANDARA,Sweet.Potatoes,Long Rains,2.1265323
KIAMBU,GATUNDU NORTH,Sweet.Potatoes,Short Rains,1.631978639
KIAMBU,GATUNDU SOUTH,Sweet.Potatoes,Short Rains,2.21275999
KIAMBU,GITHUNGURI,Sweet.Potatoes,Short Rains,0.517576347
KIAMBU,JUJA,Sweet.Potatoes,Short Rains,0.363794354
KIAMBU,KABETE,Sweet.Potatoes,Short Rains,0.87123845
KIAMBU,KIAMBAA,Sweet.Potatoes,Short Rains,0.41284286
KIAMBU,KIAMBU,Sweet.Potatoes,Short Rains,0.39221948
KIAMBU,KIKUYU,Sweet.Potatoes,Short Rains,0.32987258
KIAMBU,LARI,Sweet.Potatoes,Short Rains,0.327177397
KIAMBU,LIMURU,Sweet.Potatoes,Short Rains,0.19949494
KIAMBU,RUIRU,Sweet.Potatoes,Short Rains,0.3153459
KIAMBU,THIKA EAST,Sweet.Potatoes,Short Rains,0.34636885
KIAMBU,THIKA WEST,Sweet.Potatoes,Short Rains,0.457434924
SAMBURU,SAMBURU CENTRAL,Sweet.Potatoes,Short Rains,0.8715442
SAMBURU,SAMBURU EAST,Sweet.Potatoes,Short Rains,0.568224
SAMBURU,SAMBURU NORTH,Sweet.Potatoes,Short Rains,0.879232
TRANS.NZOIA,TRANS NZOIA WEST,Sweet.Potatoes,Short Rains,0.98798711
TRANS.NZOIA,TRANS NZOIA EAST,Sweet.Potatoes,Short Rains,0.115177948
TRANS.NZOIA,KWANZA,Sweet.Potatoes,Short Rains,0.139144626
TRANS.NZOIA,ENDEBESS,Sweet.Potatoes,Short Rains,0.6324421
TRANS.NZOIA,KIMININI,Sweet.Potatoes,Short Rains,0.1753593
UASIN.GISHU,AINABKOI,Sweet.Potatoes,Short Rains,0.71571377
UASIN.GISHU,KAPSERET,Sweet.Potatoes,Short Rains,0.222172334
UASIN.GISHU,KESSES,Sweet.Potatoes,Short Rains,0.41383138
UASIN.GISHU,MOIBEN,Sweet.Potatoes,Short Rains,1.7691795
UASIN.GISHU,SOY,Sweet.Potatoes,Short Rains,0.539761
UASIN.GISHU,TURBO,Sweet.Potatoes,Short Rains,0.17271582
ELGEYO.MARAKWET,KEIYO NORTH,Sweet.Potatoes,Short Rains,0.296279985
ELGEYO.MARAKWET,KEIYO SOUTH,Sweet.Potatoes,Short Rains,0.9751687
ELGEYO.MARAKWET,MARAKWET EAST,Sweet.Potatoes,Short Rains,0.2376181
ELGEYO.MARAKWET,MARAKWET WEST,Sweet.Potatoes,Short Rains,0.43191863
NANDI,CHESUMEI,Sweet.Potatoes,Short Rains,0.16284716
NANDI,NANDI CENTRAL,Sweet.Potatoes,Short Rains,0.146367753
NANDI,NANDI EAST,Sweet.Potatoes,Short Rains,0.144231
NANDI,NANDI NORTH,Sweet.Potatoes,Long Rains,0.1565833
NANDI,NANDI SOUTH,Sweet.Potatoes,Long Rains,0.2374338
NANDI,TINDERET,Sweet.Potatoes,Long Rains,0.319693991
BARINGO,BARINGO CENTRAL,Sweet.Potatoes,Long Rains,0.312991
BARINGO,BARINGO NORTH,Sweet.Potatoes,Long Rains,0.163239738
BARINGO,EAST POKOT,Sweet.Potatoes,Long Rains,0.14218766
BARINGO,KOIBATEK,Sweet.Potatoes,Long Rains,0.26696543
BARINGO,MARIGAT,Sweet.Potatoes,Long Rains,0.18194199
BARINGO,MOGOTIO,Sweet.Potatoes,Long Rains,0.1413593
BARINGO,TIATY EAST,Sweet.Potatoes,Long Rains,0.76988896
LAIKIPIA,LAIKIPIA CENTRAL,Sweet.Potatoes,Short Rains,0.6139363
LAIKIPIA,LAIKIPIA EAST,Sweet.Potatoes,Short Rains,0.11295153
LAIKIPIA,LAIKIPIA NORTH,Sweet.Potatoes,Short Rains,0.736454
LAIKIPIA,LAIKIPIA WEST,Sweet.Potatoes,Short Rains,0.167587886
LAIKIPIA,NYAHURURU,Sweet.Potatoes,Short Rains,0.33611877
NAKURU,GILGIL,Sweet.Potatoes,Short Rains,0.14781433
NAKURU,KURESOI NORTH,Sweet.Potatoes,Short Rains,1.912311431
NAKURU,KURESOI SOUTH,Sweet.Potatoes,Short Rains,1.49139564
NAKURU,MOLO,Sweet.Potatoes,Short Rains,0.237551865
NAKURU,NAIVASHA,Sweet.Potatoes,Short Rains,0.9463348
NAKURU,NAKURU EAST,Sweet.Potatoes,Long Rains,0.155828446
NAKURU,NAKURU NORTH,Sweet.Potatoes,Long Rains,0.156526442
NAKURU,NAKURU WEST,Sweet.Potatoes,Long Rains,0.25619269
NAKURU,NJORO,Sweet.Potatoes,Long Rains,0.83242454
NAKURU,RONGAI,Sweet.Potatoes,Long Rains,0.139191884
NAKURU,SUBUKIA,Sweet.Potatoes,Long Rains,0.4213437
NAROK,NAROK EAST,Sweet.Potatoes,Long Rains,1.37355777
NAROK,NAROK NORTH,Sweet.Potatoes,Long Rains,2.65545811
NAROK,NAROK SOUTH,Sweet.Potatoes,Long Rains,0.23143917
NAROK,NAROK WEST,Sweet.Potatoes,Long Rains,0.792119174
NAROK,TRANS MARA EAST,Sweet.Potatoes,Long Rains,0.8941681
NAROK,TRANS MARA WEST,Sweet.Potatoes,Long Rains,0.774685
KERICHO,BELGUT,Sweet.Potatoes,Long Rains,0.51475786
KERICHO,BURETI,Sweet.Potatoes,Long Rains,0.496369866
KERICHO,KERICHO EAST,Sweet.Potatoes,Long Rains,0.425379855
KERICHO,KIPKELION,Sweet.Potatoes,Long Rains,0.82425363
KERICHO,LONDIANI,Sweet.Potatoes,Long Rains,0.923587375
KERICHO,SOIN SIGOWET,Sweet.Potatoes,Long Rains,0.57237599
BOMET,BOMET EAST,Sweet.Potatoes,Long Rains,8.3456234
BOMET,CHEPALUNGU,Sweet.Potatoes,Long Rains,9.9828636
BOMET,KONOIN,Sweet.Potatoes,Long Rains,5.924895654
BOMET,SOTIK,Sweet.Potatoes,Long Rains,13.44461
BOMET,BOMET CENTRAL,Sweet.Potatoes,Long Rains,7.689285
KAKAMEGA,BUTERE,Sweet.Potatoes,Long Rains,13.81566194
KAKAMEGA,KAKAMEGA CENTRAL,Sweet.Potatoes,Long Rains,7.641252847
KAKAMEGA,KAKAMEGA EAST,Sweet.Potatoes,Long Rains,7.9718296
KAKAMEGA,KAKAMEGA NORTH,Sweet.Potatoes,Long Rains,12.333456
KAKAMEGA,KAKAMEGA SOUTH,Sweet.Potatoes,Long Rains,12.8974247
KAKAMEGA,KHWISERO,Sweet.Potatoes,Long Rains,1.94283897
KAKAMEGA,LIKUYANI,Sweet.Potatoes,Long Rains,4.159153223
KAKAMEGA,LUGARI,Sweet.Potatoes,Long Rains,9.57295773
KAKAMEGA,MATETE,Sweet.Potatoes,Long Rains,12.7783595
KAKAMEGA,MATUNGU,Sweet.Potatoes,Long Rains,9.64627296
KAKAMEGA,MUMIAS EAST,Sweet.Potatoes,Long Rains,8.818133396
KAKAMEGA,MUMIAS WEST,Sweet.Potatoes,Long Rains,12.7498716
KAKAMEGA,NAVAKHOLO,Sweet.Potatoes,Long Rains,19.334266
VIHIGA,EMUHAYA,Sweet.Potatoes,Long Rains,13.27548837
VIHIGA,VIHIGA,Sweet.Potatoes,Long Rains,13.7676468
VIHIGA,SABATIA,Sweet.Potatoes,Long Rains,1.68593476
VIHIGA,LUANDA,Sweet.Potatoes,Long Rains,7.988718478
VIHIGA,HAMISI,Sweet.Potatoes,Long Rains,12.9818138
BUNGOMA,BUMULA,Sweet.Potatoes,Long Rains,11.35788277
BUNGOMA,BUNGOMA CENTRAL,Sweet.Potatoes,Long Rains,5.714316521
